title,url,artist,songwriter,composer,preview
キューバ、気づき,https://j-lyric.net/artist/a065156/l05dd79.html,NIKO NIKO TAN TAN,Samson,OCHAN,Cut in dance で Breaking bad ...
キューバな女,https://j-lyric.net/artist/a000aa6/l046d8b.html,沢田研二,沢田研二,大野克夫,その胸でチーク酔わせて 今夜はあなた次第よ女は気だ ...
キューバの火祭り,https://j-lyric.net/artist/a000adb/l020daf.html,渡辺はま子,坂口淳,加藤光男,白い花びら　港の風に匂いこぼれる　キューバの夜は ...
キュウビ御霊会ミステリヰ～起承～,https://j-lyric.net/artist/a057b34/l0333c7.html,てにをは,てにをは,てにをは,「公達に狐化けたり宵の夏」我らが御大降臨 関門 ...
キュウビ御霊会ミステリヰ～転結～,https://j-lyric.net/artist/a057b34/l0333c4.html,てにをは,てにをは,てにをは,雪女、犬神、枕返し、座敷童子、二口女、絡新婦見 ...
窮猫ハ鼠ヲモ噛メズ,https://j-lyric.net/artist/a05a29c/l0367a2.html,チュウたん(大原さやか),かめりあ,かめりあ,届かない前肢を 何故伸ばしてまで頂に這い登る悉く赦 ...
キューピーはきっと来る,https://j-lyric.net/artist/a00e80a/l01140b.html,原由子,原,原,街のはずれの森へ　あなたに会いに行きましょう小鳥た ...
キューピットの失敗,https://j-lyric.net/artist/a0021f4/l01b9f8.html,国生さゆり,谷穂,小林,女友達ひとり連れて2月の週末にスキーに来たのよ...
給付金貰って何買おう?,https://j-lyric.net/artist/a052952/l01cf98.html,The Mirraz,Showhey,Showhey,ランランランランララランランランランランランラララ ...
旧友再会,https://j-lyric.net/artist/a001f53/l000df5.html,河島英五とアナム&マキ,河島英五,河島英五,今日は本当に笑った腹の底から笑った夕べはあんな ...
旧友再会フォーエバーヤング,https://j-lyric.net/artist/a001cc0/l009989.html,吉田拓郎,吉田拓郎,吉田拓郎,久しぶりに逢えたのだからつもる話もかずかずあるけど ...
きゅうりのキューちゃん,https://j-lyric.net/artist/a05845a/l032f86.html,DJみそしるとMCごはん,DJみそしるとMCごはん,DJみそしるとMCごはん,いつもいつでも冷蔵庫チルドのすみっこお気に入り...
急流,https://j-lyric.net/artist/a0006a6/l04359b.html,坂東玉三郎,Pierre,Lao,山から白いしぶき上げて流れくるはやせのように花 ...
キュウレンオー 銀河無敵伝説,https://j-lyric.net/artist/a05b73c/l040469.html,松原剛志(Project.R),八手三郎,山下康介,バトル開始のゴングセイザゴー　呼び出せキュウボイジ ...
キュキューンがすき,https://j-lyric.net/artist/a04dd58/l05e941.html,今井ゆうぞう/はいだしょうこ,村田さち子,福田和禾子,●あさがすききららかな あさがすき●おえか ...
きゅきゅきゅんハートシェイカー,https://j-lyric.net/artist/a05afed/l053e27.html,クリティクリスタ,藤原燈太,藤原燈太,[いっくよー！][せーのっ！][Hi！Hi ...
キュキュッと音頭,https://j-lyric.net/artist/a054d10/l023e87.html,まいん(福原遥),青島利幸,長谷川智樹,キュッ!キュッ!キュッ! キュキュッとな!キュ ...
キュッ!キュッ!CURIOSITY!!,https://j-lyric.net/artist/a053dd8/l02644e.html,ゆいかおり(小倉唯&石原夏織),前山田健一,前山田健一,せーの!Ooh Wah 止まんない! 乙女の好奇心 ...
きゅっ きゅっ きゅう,https://j-lyric.net/artist/a065c7e/l0610eb.html,おかあさんといっしょ,相良和子,芥川也寸志,きゅっ　きゅっ　きゅうとくつを　みがこうおおき ...
キュッ!キュッ!キュッ!,https://j-lyric.net/artist/a04abdb/l0038e3.html,辻希美・紺野あさ美・ミカ・村田めぐみ・前田有紀・藤本美貴・里田まい,新堂敦士,はたけ,さぁ みんな はみがきの時間だよはーい! え～? ...
きゅ～と★アグレッション,https://j-lyric.net/artist/a060b03/l0573f1.html,莉犬,ナナホシ管弦楽団,岩見陸,食べちゃいたいくらいラヴ！Why？　なんか　お ...
キュビズム,https://j-lyric.net/artist/a0583aa/l035ec2.html,KEYTALK,小野武正,八木優樹,ファンヒーターつけた後も冷めきった関係性ファンキー ...
キュピ,https://j-lyric.net/artist/a04d0e2/l03177d.html,アイドリング!!!,奥村愛子,奥村愛子,キュピ！トゥピ！ドゥーワー！自転車で横切った　 ...
キュピ■,https://j-lyric.net/artist/a04d0e2/l031686.html,アイドリング!!!,奥村愛子,奥村愛子,キュピ!トゥピ!ドゥーワー!自転車で横切った  ...
キュピデビ,https://j-lyric.net/artist/a060ede/l05381a.html,和氣あず未,hisakuni,hisakuni,両極端に言い争う恋のキューピッドとデビル頭ん中(エ ...
きゅぴらっぱ～,https://j-lyric.net/artist/a0582d0/l02ee23.html,アイちゃん(今井由香),実ノ里,斎藤悠弥,きゅぴきゅぴきゅぴきゅぴきゅぴらっぱ~卵の中から生 ...
きゅらうた,https://j-lyric.net/artist/a05e8e4/l047210.html,里アンナ,叶央介,原順子,あなたはいつもその瞳に 輝く海を映してるそれはあな ...
きゅらるりきゅりるら,https://j-lyric.net/artist/a05b059/l0399b7.html,MIA&HINA,NOBE,michitomo,きゅらるりきゅりるら 魔法のコトバを唱えたなら キ ...
きゅりあす,https://j-lyric.net/artist/a05a358/l03698a.html,ミキト(みきとP),みきとP,みきとP,言いたいことのひとつも 僕らきっとあるはずだ飛び出 ...
キュリアス・イン・ザ・モーニング,https://j-lyric.net/artist/a05d965/l05e1fe.html,フィロソフィーのダンス,Yoshihiro,Yoshihiro,Curious in the morningCal ...
キュリアスガール,https://j-lyric.net/artist/a0554ed/l05b413.html,さよならポニーテール,324P,324P,君を知りたくて　我慢できない感情が高まると　抑えら ...
キュリオシティ・パレット,https://j-lyric.net/artist/a062772/l0542d6.html,harmoe,ボンジュール鈴木,Tomggg,そろそろ起きなくっちゃ　カーテンをあけてルールなん ...
きゅるきゅる,https://j-lyric.net/artist/a058578/l03260b.html,大森靖子,大森靖子,大森靖子,食べかけの愛にラップをかけてあなたはいつまでとって ...
きゅるり,https://j-lyric.net/artist/a057d63/l03542e.html,nicoten,宮田航輔/岡田一成,岡田一成,きゅるりらら 君のいない夜を今日も ピピピピと更新中 ...
きゅるりんぱ!,https://j-lyric.net/artist/a06368f/l059f38.html,めいどいん!,Hayato,Hayato,あいこめ　Wish you!あいこめ　Wish y ...
キュルルムーン,https://j-lyric.net/artist/a05b146/l03d81e.html,THE Hitch Lowke,星☆拓也,星☆拓也,もっと素敵に生まれたかったよ キュルルムーンアレル ...
きゅるるん桃源郷,https://j-lyric.net/artist/a06211c/l060fa4.html,ふぇありーているず!,SACHIKO,Sxun,萌え　萌え　ハートがきゅるるん萌え　萌え　らぶ　き ...
きゅるん,https://j-lyric.net/artist/a056506/l0581ac.html,私立恵比寿中学,高橋久美子,COMiNUM・Myko,声だけじゃ　ダメみたいだ会いたくて　仕方ないい ...
キュレーター,https://j-lyric.net/artist/a061598/l05051b.html,徳永憲,徳永憲,徳永憲,ああ　車の中どこへ向かうのか訊かない君は自由で ...
キュン,https://j-lyric.net/artist/a05fbae/l04b249.html,日向坂46,秋元康,野村陽一郎,キュンキュンキュン　キュンどうしてキュンキュンキュ ...
キュンアピ,https://j-lyric.net/artist/a064c23/l06325e.html,前田佳織里,田仲圭太,田仲圭太,ついキュンとしちゃうアピールで振り向かせてやるんだ ...
きゅん!きゅん!きゅん!,https://j-lyric.net/artist/a059373/l036ecf.html,choco☆milQ,吉水孝之,新本和正,ムネが きゅん!きゅん!きゅん! ときめいて 何かが始 ...
きゅんきゅん世界,https://j-lyric.net/artist/a061d17/l057104.html,OTMGirls,Sanrio,Natsumi,届かぬ想い　ただ隠し続けていた踏み出す勇気　見えな ...
キュンキュンですっ,https://j-lyric.net/artist/a0611f2/l0531e6.html,ねもぺろ from でんぱ組.inc,村カワ基成,村カワ基成,聖なる夜　ジングルベル雪がつもる　白いTOKYO ...
きゅんきゅんドリルドール,https://j-lyric.net/artist/a05380d/l01f877.html,セルニア=伊織=フレイムハート(中原麻衣),ゆうまお,ゆうまお,きゅっきゅっきゅん 誇り高くきゅっきゅっきゅん 淑 ...
きゅん×きゅん ばっきゅん☆LOVE,https://j-lyric.net/artist/a05aff9/l0398ad.html,松下 feat.Sota&wac,wac,Sota,シャラララ Shining LOVE はじめよーか...
キュン・キュン・パニック,https://j-lyric.net/artist/a04d2a4/l00b85f.html,MOSAIC.WAV,み～こ・かなすぎはじめ,柏森進,きゅんきゅんすきっぷ　ぱられる×ぽっぷきゅんきゅん ...
キュンキュンボンブ,https://j-lyric.net/artist/a05bb70/l03c113.html,クロユリfrom夏の魔物,只野菜摘,rainbow,キュンキュンキュン　きゅんきゅんキュン　応援しています ...
きゅん・きゅん・まっくす,https://j-lyric.net/artist/a05fd75/l04b711.html,一ノ瀬志希(藍原ことみ)、乙倉悠貴(中島由貴)、椎名法子(都丸ちよ)、前川みく(高森奈津美)、棟方愛海(藤本彩花),坂井竜二,BNSI(kyo),憧れのあなたのあらたまったお誘いイタズラじゃな ...
きゅんきゅんみこきゅんきゅん,https://j-lyric.net/artist/a064be0/l06004a.html,さくらみこ,キノシタ,キノシタ,いくよ？きゅんきゅんみこきゅん？(きゅんきゅんみこ ...
きゅんきゅんラブ,https://j-lyric.net/artist/a0639a2/l057bd7.html,宙乃あおい from とちおとめ25,黒澤直也・高橋茂,黒澤直也・高橋茂,1限目開始10分前　君に“おはよう”を伝えるミッション ...
キュンせっきん!! ～アニメ「100%片想い」オープニングソング～,https://j-lyric.net/artist/a065865/l060bd0.html,石井あみ,森いづみ,森いづみ,100%片思い放課後にアイツと目があってい ...
きゅんですきゅんです,https://j-lyric.net/artist/a060b02/l053c59.html,ころん,谷口尚久,宮川麿,楽しんではないフリそれが大変ではないフリ勘違い ...
キュンとさせてあげるよ,https://j-lyric.net/artist/a05cbf2/l0507e3.html,halca,宮嶋淳子,鈴木エレカ・シンゴザウルス,恋はもう止まらないよそう　キュンとさせてあげるよ ...
きゅんビート,https://j-lyric.net/artist/a05b463/l059ee9.html,わーすた,YUC'e,Nor,エビバデ　クラップユアハンズとびっきりの時代　(Y ...
キュンリアス,https://j-lyric.net/artist/a061272/l06037c.html,樋口楓,安藤紗々,光増ハジメ,宵闇のビーウィズユー　夢の続きはマジックノーリーズ ...
キューソネコカミ,https://j-lyric.net/artist/a055b28/l0339ac.html,DaizyStripper,夕霧,風弥,We will be the another side ...
キュータマ音頭!,https://j-lyric.net/artist/a05b73c/l041b26.html,松原剛志(Project.R),ショウ・ロンポー、井上望,平沢敦士,レンジャーレンジャー　キューキューレンジャー　オッキュ ...
キュータマダンシング!,https://j-lyric.net/artist/a05b73c/l03ebc7.html,松原剛志(Project.R),ショウ・ロンポー、井上望,平沢敦士,レンジャーレンジャー　キューキューレンジャーオッキ ...
キューティクル,https://j-lyric.net/artist/a05ce1e/l04e05e.html,集団行動,真部脩一,真部脩一,まばたきの目の奥悲しい胸を打つそんな気がしてい ...
キューティクル・ガール,https://j-lyric.net/artist/a05676c/l02913d.html,bomi,bokachi,wtf,三分間でウェイクアップ＆メイクアップスマイル キリリと ...
キューティ・ブレイキン,https://j-lyric.net/artist/a060d66/l04eae1.html,すず(徳井青空),児玉雨子,michitomo,理想に押し潰されそうならこれじゃダメダメ　泣けちゃ ...
キューティーハニー,https://j-lyric.net/artist/a04acdd/l004a95.html,Shine,クロード・Q,渡辺岳夫,この頃はやりの 女の子おしりの小さな 女の子こ ...
キューティーハニー,https://j-lyric.net/artist/a000f08/l00d287.html,岩男潤子,クロード・Q,渡辺岳夫,この頃はやりの 女の子おしりの小さな 女の子 ...
キューティーハニー,https://j-lyric.net/artist/a0042d3/l014a4a.html,SALIA,クロード・Q,渡辺岳夫,この頃はやりの 女の子おしりの小さな 女の子こ ...
キューティーハニー,https://j-lyric.net/artist/a051d0a/l01af7f.html,WILD 3NIN MUSUME,クロードQ,渡辺岳夫,everybody check it out! tur ...
キューティーハニー (TVサイズ),https://j-lyric.net/artist/a001faf/l01b97f.html,前川陽子,クロードQ,渡辺岳夫,この頃はやりの女の子おしりの小さな女の子こっち ...
キューティービューティーキューピー,https://j-lyric.net/artist/a050758/l018ce9.html,つしまみれ,まり,つしまみれ,なーんで そんなこというのかなガーンと 脳天突き刺 ...
キュートアグレッション,https://j-lyric.net/artist/a05e1f9/l057e75.html,kobore,佐藤赳,佐藤赳,キュートアグレッション誰か止めくれ　壊したい　引き ...
キュートアグレッション,https://j-lyric.net/artist/a05d665/l05f401.html,キタニタツヤ,Tatsuya,Tatsuya,他人の痛みには鈍感で自分の痛みには敏感な僕ら思 ...
きゅーと研究会,https://j-lyric.net/artist/a04d303/l034b5d.html,おとぎ話,有馬和樹,有馬和樹,かわいらしさを求める僕はワンピースを着て桃発自 ...
キュートJOKER,https://j-lyric.net/artist/a05d4bc/l045d16.html,東京CuteCute,大堀恵一,大堀恵一,君からしたらワタシなんてさ当たり障りない静かな子だ ...
キュートなカノジョ,https://j-lyric.net/artist/a05ff6f/l055527.html,syudou,syudou,syudou,ねぇアナタには見えない事ばかりアタシは見えている事 ...
キュートフィクション,https://j-lyric.net/artist/a05e0a5/l06194d.html,ナナヲアカリ,ナナヲアカリ・ハイノミ,ハイノミ,キラキラしてなくちゃ　演技でもいいからさ何かある風 ...
キュート・メドレー～アイドルサウンズ～ feat.初音ミク,https://j-lyric.net/artist/a060a4a/l04e294.html,Mitchie M feat.初音ミク,ЯIRE&Mitchie,Mitchie,"「Ready?」「Uh,Let's go!!」..."
キューにストップできません!,https://j-lyric.net/artist/a067189/l0647f2.html,CUTIE STREET,早川博隆,早川博隆・宇田川翔,いつでもGOGO！ポジティブに行こう！アクセル ...
キューバ,https://j-lyric.net/artist/a0661bd/l05f80d.html,CHO CO PA CO CHO CO QUIN QUIN,芝崎大道,YUTA・芝崎大道,潮溜まりで、君を見つけたら珊瑚の広がる、この楽園に ...
